Time,Date,Time,TempA,TempB,CH1,Ch2,Ch3,CH4,CH5,Ch6,Ch7,Ch8
17731,1/7/2024,13:01:07,22.066,22.102,8.027,8.822,7.962,8.533,7.627,7.055,7.21,7.156
17732,1/7/2024,13:01:11,22.064,22.104,8.02,8.819,7.956,8.533,7.609,7.034,7.203,7.159
17733,1/7/2024,13:01:15,22.066,22.104,8.007,8.808,7.95,8.526,7.611,7.019,7.196,7.16
17734,1/7/2024,13:01:19,22.068,22.105,8.001,8.811,7.934,8.513,7.605,7.018,7.183,7.148
17735,1/7/2024,13:01:23,22.066,22.104,7.992,8.811,7.931,8.513,7.602,7.014,7.183,7.148
17736,1/7/2024,13:01:27,22.064,22.105,7.995,8.808,7.931,8.504,7.593,7.017,7.181,7.139
17737,1/7/2024,13:01:31,22.069,22.107,7.989,8.808,7.927,8.497,7.602,7.01,7.186,7.137
17738,1/7/2024,13:01:35,22.069,22.107,7.987,8.813,7.924,8.496,7.6,6.996,7.193,7.133
17739,1/7/2024,13:01:39,22.071,22.104,7.975,8.807,7.922,8.495,7.598,6.987,7.188,7.137
17740,1/7/2024,13:01:43,22.071,22.108,7.973,8.806,7.923,8.484,7.596,7.001,7.183,7.133
17741,1/7/2024,13:01:47,22.071,22.101,7.995,8.813,7.927,8.484,7.592,6.999,7.181,7.126
17742,1/7/2024,13:01:51,22.069,22.103,7.995,8.81,7.923,8.483,7.601,6.998,7.174,7.134
17743,1/7/2024,13:01:55,22.068,22.104,7.987,8.812,7.925,8.49,7.59,6.989,7.169,7.119
17744,1/7/2024,13:01:59,22.069,22.104,7.991,8.814,7.93,8.491,7.6,6.998,7.167,7.127
17745,1/7/2024,13:02:03,22.07,22.106,7.984,8.819,7.934,8.485,7.592,6.996,7.131,7.122
17746,1/7/2024,13:02:07,22.073,22.105,7.979,8.817,7.938,8.495,7.611,6.983,7.136,7.131
17747,1/7/2024,13:02:11,22.067,22.107,7.988,8.829,7.941,8.487,7.611,6.987,7.146,7.12
17748,1/7/2024,13:02:15,22.068,22.103,7.982,8.824,7.947,8.488,7.616,6.987,7.159,7.125
17749,1/7/2024,13:02:19,22.069,22.106,7.985,8.835,7.959,8.494,7.616,6.982,7.166,7.116
17750,1/7/2024,13:02:23,22.07,22.104,7.994,8.827,7.963,8.5,7.614,6.988,7.178,7.121
17751,1/7/2024,13:02:27,22.069,22.104,7.984,8.837,7.976,8.505,7.63,6.989,7.18,7.116
17752,1/7/2024,13:02:31,22.072,22.108,7.985,8.836,7.991,8.511,7.625,6.992,7.177,7.125
17753,1/7/2024,13:02:35,22.069,22.107,7.998,8.833,8.004,8.518,7.631,6.996,7.184,7.128
17754,1/7/2024,13:02:39,22.073,22.111,7.993,8.833,8.017,8.516,7.634,6.998,7.187,7.123
17755,1/7/2024,13:02:43,22.069,22.108,8.005,8.846,8.023,8.529,7.638,7.002,7.189,7.123
17756,1/7/2024,13:02:47,22.07,22.109,8.014,8.851,8.039,8.529,7.637,6.999,7.202,7.126
17757,1/7/2024,13:02:51,22.07,22.107,8.009,8.85,8.048,8.537,7.653,7.003,7.202,7.142
17758,1/7/2024,13:02:55,22.07,22.108,8.016,8.854,8.056,8.534,7.647,7.006,7.202,7.131
17759,1/7/2024,13:02:59,22.07,22.108,8.016,8.861,8.073,8.538,7.665,7.01,7.206,7.14
17760,1/7/2024,13:03:03,22.073,22.106,8.012,8.852,8.084,8.551,7.673,7.012,7.213,7.142
17761,1/7/2024,13:03:07,22.069,22.108,8.012,8.862,8.103,8.558,7.672,7.009,7.207,7.138
17762,1/7/2024,13:03:11,22.07,22.108,8.027,8.865,8.115,8.555,7.687,7.021,7.205,7.143
17763,1/7/2024,13:03:15,22.072,22.105,8.026,8.87,8.121,8.562,7.685,7.015,7.202,7.154
17764,1/7/2024,13:03:19,22.072,22.107,8.029,8.874,8.127,8.565,7.681,7.017,7.21,7.149
17765,1/7/2024,13:03:23,22.071,22.108,8.043,8.884,8.141,8.58,7.691,7.016,7.206,7.155
17766,1/7/2024,13:03:27,22.073,22.11,8.032,8.887,8.151,8.583,7.688,7.023,7.212,7.15
17767,1/7/2024,13:03:31,22.072,22.11,8.038,8.89,8.161,8.588,7.706,7.027,7.207,7.159
17768,1/7/2024,13:03:35,22.07,22.111,8.049,8.892,8.167,8.592,7.72,7.03,7.212,7.155
17769,1/7/2024,13:03:39,22.072,22.109,8.051,8.895,8.178,8.605,7.72,7.038,7.212,7.155
17770,1/7/2024,13:03:43,22.07,22.11,8.056,8.891,8.181,8.601,7.724,7.035,7.212,7.156
17771,1/7/2024,13:03:47,22.069,22.111,8.063,8.909,8.195,8.61,7.725,7.036,7.216,7.163
17772,1/7/2024,13:03:51,22.073,22.11,8.064,8.923,8.201,8.613,7.724,7.042,7.219,7.166
17773,1/7/2024,13:03:55,22.071,22.108,8.071,8.91,8.211,8.62,7.743,7.054,7.224,7.169
17774,1/7/2024,13:03:59,22.072,22.108,8.075,8.917,8.215,8.62,7.733,7.057,7.224,7.162
17775,1/7/2024,13:04:03,22.07,22.109,8.071,8.919,8.222,8.629,7.745,7.059,7.228,7.169
17776,1/7/2024,13:04:07,22.07,22.11,8.083,8.919,8.228,8.635,7.744,7.063,7.23,7.176
17777,1/7/2024,13:04:11,22.071,22.107,8.069,8.925,8.238,8.638,7.764,7.06,7.236,7.179
17778,1/7/2024,13:04:15,22.072,22.114,8.079,8.917,8.249,8.637,7.763,7.062,7.236,7.184
17779,1/7/2024,13:04:19,22.076,22.108,8.082,8.927,8.254,8.646,7.768,7.051,7.235,7.185
17780,1/7/2024,13:04:23,22.07,22.111,8.085,8.932,8.266,8.656,7.762,7.061,7.241,7.192
17781,1/7/2024,13:04:27,22.072,22.112,8.09,8.923,8.277,8.654,7.765,7.068,7.238,7.192
17782,1/7/2024,13:04:31,22.07,22.111,8.092,8.931,8.286,8.657,7.774,7.067,7.246,7.197
17783,1/7/2024,13:04:35,22.071,22.115,8.096,8.931,8.291,8.667,7.781,7.07,7.243,7.205
17784,1/7/2024,13:04:39,22.071,22.112,8.103,8.948,8.304,8.662,7.782,7.068,7.248,7.208
17785,1/7/2024,13:04:43,22.068,22.116,8.112,8.942,8.308,8.67,7.8,7.065,7.255,7.21
17786,1/7/2024,13:04:47,22.071,22.117,8.102,8.942,8.321,8.67,7.783,7.069,7.255,7.211
17787,1/7/2024,13:04:51,22.069,22.113,8.112,8.942,8.325,8.683,7.795,7.068,7.257,7.226
17788,1/7/2024,13:04:55,22.07,22.111,8.105,8.943,8.329,8.68,7.794,7.069,7.26,7.227
17789,1/7/2024,13:04:59,22.073,22.112,8.121,8.949,8.34,8.684,7.79,7.065,7.263,7.231
17790,1/7/2024,13:05:03,22.072,22.114,8.125,8.951,8.354,8.69,7.799,7.071,7.274,7.231
17791,1/7/2024,13:05:07,22.071,22.116,8.126,8.948,8.361,8.69,7.806,7.073,7.278,7.226
17792,1/7/2024,13:05:11,22.074,22.114,8.122,8.953,8.363,8.685,7.809,7.083,7.278,7.235
17793,1/7/2024,13:05:15,22.071,22.118,8.129,8.957,8.374,8.699,7.813,7.086,7.279,7.245
17794,1/7/2024,13:05:19,22.069,22.12,8.133,8.96,8.384,8.7,7.819,7.079,7.284,7.246
17795,1/7/2024,13:05:23,22.07,22.117,8.123,8.952,8.393,8.706,7.813,7.081,7.287,7.256
17796,1/7/2024,13:05:27,22.069,22.118,8.137,8.964,8.395,8.703,7.813,7.082,7.294,7.263
17797,1/7/2024,13:05:31,22.074,22.121,8.128,8.962,8.402,8.705,7.82,7.084,7.303,7.264
17798,1/7/2024,13:05:35,22.069,22.119,8.139,8.963,8.412,8.706,7.827,7.084,7.307,7.267
17799,1/7/2024,13:05:39,22.072,22.121,8.141,8.962,8.414,8.71,7.825,7.086,7.313,7.267
17800,1/7/2024,13:05:43,22.072,22.12,8.15,8.968,8.424,8.713,7.831,7.078,7.315,7.274
17801,1/7/2024,13:05:47,22.071,22.123,8.157,8.968,8.431,8.718,7.839,7.087,7.318,7.272
17802,1/7/2024,13:05:51,22.071,22.121,8.148,8.972,8.434,8.713,7.831,7.088,7.326,7.28
17803,1/7/2024,13:05:55,22.072,22.121,8.148,8.965,8.445,8.731,7.838,7.089,7.328,7.282
17804,1/7/2024,13:05:59,22.07,22.118,8.153,8.968,8.445,8.719,7.841,7.092,7.342,7.281
17805,1/7/2024,13:06:03,22.072,22.121,8.157,8.969,8.45,8.732,7.841,7.102,7.341,7.3
17806,1/7/2024,13:06:07,22.073,22.117,8.156,8.972,8.466,8.722,7.852,7.101,7.35,7.294
17807,1/7/2024,13:06:11,22.071,22.113,8.152,8.973,8.463,8.728,7.854,7.106,7.352,7.296
17808,1/7/2024,13:06:15,22.07,22.116,8.161,8.977,8.473,8.728,7.848,7.104,7.362,7.301
17809,1/7/2024,13:06:19,22.07,22.11,8.158,8.965,8.478,8.738,7.857,7.104,7.366,7.303
17810,1/7/2024,13:06:23,22.072,22.113,8.167,8.963,8.484,8.731,7.861,7.1,7.367,7.302
17811,1/7/2024,13:06:27,22.071,22.116,8.158,8.974,8.494,8.733,7.857,7.106,7.374,7.303
17812,1/7/2024,13:06:31,22.069,22.115,8.17,8.979,8.497,8.743,7.849,7.105,7.374,7.315
17813,1/7/2024,13:06:35,22.071,22.117,8.17,8.966,8.499,8.734,7.865,7.116,7.38,7.309
17814,1/7/2024,13:06:39,22.069,22.116,8.171,8.974,8.502,8.738,7.856,7.115,7.383,7.312
17815,1/7/2024,13:06:43,22.068,22.115,8.169,8.976,8.51,8.736,7.87,7.119,7.39,7.318
17816,1/7/2024,13:06:47,22.069,22.112,8.179,8.976,8.512,8.743,7.862,7.116,7.396,7.322
17817,1/7/2024,13:06:51,22.071,22.114,8.179,8.971,8.517,8.742,7.874,7.117,7.403,7.316
17818,1/7/2024,13:06:55,22.073,22.118,8.179,8.974,8.522,8.747,7.864,7.115,7.411,7.326
17819,1/7/2024,13:06:59,22.07,22.116,8.189,8.978,8.524,8.746,7.867,7.116,7.409,7.327
17820,1/7/2024,13:07:03,22.067,22.114,8.176,8.976,8.53,8.752,7.863,7.122,7.426,7.335
17821,1/7/2024,13:07:07,22.074,22.115,8.182,8.967,8.535,8.744,7.872,7.121,7.422,7.333
17822,1/7/2024,13:07:11,22.071,22.119,8.193,8.968,8.542,8.746,7.874,7.13,7.432,7.337
17823,1/7/2024,13:07:15,22.069,22.119,8.198,8.98,8.548,8.744,7.874,7.128,7.442,7.344
17824,1/7/2024,13:07:19,22.072,22.117,8.202,8.976,8.542,8.746,7.877,7.123,7.439,7.34
17825,1/7/2024,13:07:23,22.071,22.117,8.2,8.972,8.55,8.745,7.889,7.131,7.445,7.341
17826,1/7/2024,13:07:27,22.072,22.116,8.199,8.971,8.552,8.755,7.876,7.13,7.444,7.348
17827,1/7/2024,13:07:31,22.072,22.116,8.19,8.973,8.561,8.753,7.888,7.125,7.445,7.353
17828,1/7/2024,13:07:35,22.07,22.117,8.186,8.967,8.563,8.754,7.87,7.114,7.452,7.36
17829,1/7/2024,13:07:39,22.068,22.116,8.188,8.976,8.563,8.756,7.885,7.124,7.457,7.354
17830,1/7/2024,13:07:43,22.07,22.115,8.199,8.976,8.566,8.753,7.881,7.13,7.462,7.362
17831,1/7/2024,13:07:47,22.069,22.12,8.194,8.978,8.573,8.751,7.882,7.126,7.468,7.376
17832,1/7/2024,13:07:51,22.072,22.116,8.203,8.978,8.574,8.757,7.883,7.125,7.473,7.363
17833,1/7/2024,13:07:55,22.07,22.115,8.198,8.981,8.575,8.755,7.892,7.115,7.486,7.37
17834,1/7/2024,13:07:59,22.071,22.12,8.208,8.967,8.581,8.757,7.878,7.12,7.485,7.384
17835,1/7/2024,13:08:03,22.071,22.12,8.202,8.978,8.578,8.759,7.88,7.117,7.489,7.38
17836,1/7/2024,13:08:07,22.069,22.117,8.209,8.969,8.58,8.763,7.88,7.119,7.494,7.378
17837,1/7/2024,13:08:11,22.071,22.121,8.203,8.968,8.587,8.759,7.877,7.111,7.499,7.391
17838,1/7/2024,13:08:15,22.068,22.119,8.202,8.978,8.591,8.756,7.887,7.121,7.509,7.393
17839,1/7/2024,13:08:19,22.072,22.119,8.213,8.974,8.585,8.764,7.88,7.115,7.503,7.398
17840,1/7/2024,13:08:23,22.069,22.121,8.203,8.975,8.594,8.76,7.896,7.119,7.515,7.391
17841,1/7/2024,13:08:27,22.072,22.119,8.197,8.984,8.595,8.761,7.893,7.118,7.526,7.397
17842,1/7/2024,13:08:31,22.07,22.122,8.208,8.984,8.599,8.763,7.883,7.118,7.531,7.391
17843,1/7/2024,13:08:35,22.069,22.12,8.199,8.981,8.599,8.759,7.895,7.12,7.542,7.395
17844,1/7/2024,13:08:39,22.07,22.122,8.206,8.982,8.605,8.761,7.893,7.118,7.55,7.398
17845,1/7/2024,13:08:43,22.07,22.123,8.204,8.993,8.606,8.764,7.889,7.108,7.549,7.4
17846,1/7/2024,13:08:47,22.07,22.127,8.206,8.988,8.609,8.765,7.89,7.109,7.546,7.401
17847,1/7/2024,13:08:51,22.068,22.122,8.211,8.988,8.608,8.764,7.898,7.117,7.541,7.408
17848,1/7/2024,13:08:55,22.069,22.122,8.221,8.99,8.609,8.765,7.884,7.106,7.552,7.41
17849,1/7/2024,13:08:59,22.069,22.117,8.208,8.989,8.608,8.767,7.883,7.094,7.559,7.413
17850,1/7/2024,13:09:03,22.07,22.12,8.204,9.007,8.619,8.778,7.89,7.09,7.566,7.416
17851,1/7/2024,13:09:07,22.069,22.122,8.201,8.996,8.611,8.775,7.896,7.089,7.567,7.42
17852,1/7/2024,13:09:11,22.07,22.126,8.22,9.006,8.617,8.767,7.891,7.087,7.56,7.417
17853,1/7/2024,13:09:15,22.072,22.124,8.205,9.002,8.621,8.773,7.9,7.089,7.568,7.417
17854,1/7/2024,13:09:19,22.069,22.124,8.215,9.014,8.618,8.775,7.903,7.088,7.567,7.425
17855,1/7/2024,13:09:23,22.072,22.126,8.208,9.005,8.621,8.767,7.895,7.084,7.582,7.431
17856,1/7/2024,13:09:27,22.07,22.126,8.215,9.01,8.622,8.768,7.884,7.082,7.576,7.434
17857,1/7/2024,13:09:31,22.071,22.127,8.213,9.01,8.627,8.768,7.898,7.092,7.577,7.432
17858,1/7/2024,13:09:35,22.072,22.125,8.205,9.01,8.625,8.773,7.9,7.1,7.578,7.44
17859,1/7/2024,13:09:39,22.069,22.128,8.211,9.018,8.63,8.771,7.896,7.089,7.584,7.442
17860,1/7/2024,13:09:43,22.073,22.127,8.207,9.022,8.636,8.775,7.903,7.082,7.584,7.444
17861,1/7/2024,13:09:47,22.07,22.126,8.225,9.024,8.635,8.776,7.901,7.088,7.585,7.452
17862,1/7/2024,13:09:51,22.07,22.125,8.213,9.022,8.628,8.774,7.895,7.093,7.616,7.449
17863,1/7/2024,13:09:55,22.071,22.126,8.213,9.018,8.639,8.777,7.9,7.096,7.632,7.448
17864,1/7/2024,13:09:59,22.071,22.121,8.217,9.026,8.633,8.776,7.895,7.09,7.642,7.447
17865,1/7/2024,13:10:03,22.072,22.124,8.218,9.018,8.632,8.771,7.897,7.084,7.65,7.448
17866,1/7/2024,13:10:07,22.071,22.126,8.214,9.027,8.633,8.77,7.9,7.092,7.604,7.454
17867,1/7/2024,13:10:11,22.071,22.124,8.22,9.026,8.637,8.775,7.891,7.095,7.609,7.456
17868,1/7/2024,13:10:15,22.071,22.12,8.214,9.026,8.64,8.773,7.902,7.093,7.601,7.456
17869,1/7/2024,13:10:19,22.07,22.121,8.226,9.031,8.635,8.775,7.899,7.098,7.603,7.451
17870,1/7/2024,13:10:23,22.069,22.122,8.208,9.029,8.644,8.772,7.899,7.095,7.606,7.452
17871,1/7/2024,13:10:27,22.067,22.12,8.208,9.028,8.64,8.774,7.899,7.099,7.608,7.455
17872,1/7/2024,13:10:31,22.071,22.12,8.219,9.029,8.643,8.773,7.895,7.096,7.601,7.454
17873,1/7/2024,13:10:35,22.071,22.12,8.221,9.037,8.644,8.774,7.892,7.088,7.599,7.45
17874,1/7/2024,13:10:39,22.072,22.12,8.212,9.038,8.643,8.775,7.904,7.088,7.607,7.456
17875,1/7/2024,13:10:43,22.072,22.122,8.215,9.041,8.646,8.775,7.9,7.085,7.601,7.465
17876,1/7/2024,13:10:47,22.07,22.125,8.221,9.036,8.651,8.776,7.896,7.079,7.601,7.46
17877,1/7/2024,13:10:51,22.07,22.126,8.222,9.041,8.648,8.777,7.898,7.074,7.598,7.457
17878,1/7/2024,13:10:55,22.071,22.127,8.218,9.05,8.647,8.779,7.89,7.077,7.593,7.474
17879,1/7/2024,13:10:59,22.07,22.127,8.215,9.05,8.65,8.779,7.899,7.079,7.593,7.47
17880,1/7/2024,13:11:03,22.068,22.126,8.219,9.051,8.647,8.781,7.897,7.081,7.592,7.468
17881,1/7/2024,13:11:07,22.069,22.125,8.218,9.057,8.656,8.778,7.898,7.082,7.588,7.476
17882,1/7/2024,13:11:11,22.071,22.127,8.225,9.057,8.647,8.785,7.898,7.088,7.581,7.475
17883,1/7/2024,13:11:15,22.067,22.122,8.222,9.051,8.652,8.782,7.902,7.098,7.586,7.475
17884,1/7/2024,13:11:19,22.067,22.124,8.23,9.052,8.65,8.777,7.899,7.091,7.575,7.472
17885,1/7/2024,13:11:23,22.069,22.123,8.223,9.058,8.648,8.776,7.902,7.086,7.575,7.481
17886,1/7/2024,13:11:27,22.073,22.125,8.22,9.058,8.649,8.778,7.891,7.079,7.576,7.478
17887,1/7/2024,13:11:31,22.069,22.123,8.22,9.067,8.649,8.773,7.899,7.082,7.57,7.484
17888,1/7/2024,13:11:35,22.068,22.126,8.221,9.06,8.658,8.771,7.888,7.082,7.579,7.495
17889,1/7/2024,13:11:39,22.07,22.125,8.221,9.06,8.65,8.776,7.896,7.085,7.564,7.49
17890,1/7/2024,13:11:43,22.069,22.125,8.23,9.066,8.66,8.781,7.888,7.078,7.567,7.5
17891,1/7/2024,13:11:47,22.067,22.127,8.219,9.065,8.656,8.775,7.883,7.081,7.563,7.487
17892,1/7/2024,13:11:51,22.07,22.123,8.221,9.069,8.658,8.775,7.897,7.077,7.573,7.492
17893,1/7/2024,13:11:55,22.069,22.124,8.223,9.065,8.658,8.775,7.89,7.076,7.564,7.49
17894,1/7/2024,13:11:59,22.069,22.125,8.223,9.07,8.659,8.78,7.895,7.072,7.565,7.493
17895,1/7/2024,13:12:03,22.071,22.125,8.233,9.072,8.66,8.776,7.896,7.073,7.557,7.496
17896,1/7/2024,13:12:07,22.066,22.125,8.226,9.082,8.654,8.776,7.891,7.07,7.555,7.498
17897,1/7/2024,13:12:11,22.069,22.129,8.22,9.085,8.653,8.777,7.892,7.067,7.547,7.493
17898,1/7/2024,13:12:15,22.073,22.127,8.213,9.085,8.666,8.783,7.892,7.068,7.551,7.503
17899,1/7/2024,13:12:19,22.067,22.124,8.213,9.076,8.661,8.778,7.908,7.07,7.55,7.499
17900,1/7/2024,13:12:23,22.066,22.128,8.215,9.093,8.66,8.785,7.894,7.067,7.552,7.501
17901,1/7/2024,13:12:27,22.069,22.128,8.219,9.091,8.663,8.772,7.881,7.065,7.552,7.5
17902,1/7/2024,13:12:31,22.069,22.128,8.216,9.089,8.67,8.783,7.901,7.061,7.555,7.501
17903,1/7/2024,13:12:35,22.069,22.127,8.222,9.085,8.662,8.782,7.894,7.07,7.552,7.497
17904,1/7/2024,13:12:39,22.066,22.128,8.238,9.088,8.656,8.781,7.905,7.068,7.546,7.505
17905,1/7/2024,13:12:43,22.07,22.128,8.222,9.088,8.663,8.78,7.895,7.054,7.552,7.508
17906,1/7/2024,13:12:47,22.07,22.128,8.219,9.091,8.667,8.772,7.898,7.059,7.556,7.505
17907,1/7/2024,13:12:51,22.069,22.127,8.218,9.102,8.665,8.783,7.892,7.059,7.556,7.511
17908,1/7/2024,13:12:55,22.073,22.125,8.219,9.094,8.661,8.781,7.9,7.056,7.557,7.511
17909,1/7/2024,13:12:59,22.071,22.125,8.214,9.098,8.666,8.781,7.9,7.05,7.561,7.516
17910,1/7/2024,13:13:03,22.071,22.125,8.219,9.097,8.664,8.78,7.89,7.051,7.565,7.506
17911,1/7/2024,13:13:07,22.068,22.128,8.213,9.101,8.67,8.778,7.9,7.041,7.562,7.517
17912,1/7/2024,13:13:11,22.068,22.128,8.222,9.101,8.664,8.777,7.895,7.037,7.562,7.513
17913,1/7/2024,13:13:15,22.066,22.126,8.217,9.111,8.664,8.775,7.889,7.035,7.558,7.516
17914,1/7/2024,13:13:19,22.07,22.126,8.236,9.104,8.66,8.778,7.899,7.035,7.561,7.521
17915,1/7/2024,13:13:23,22.071,22.133,8.227,9.113,8.665,8.774,7.901,7.024,7.565,7.511
17916,1/7/2024,13:13:27,22.069,22.132,8.234,9.114,8.668,8.78,7.883,7.021,7.553,7.509
17917,1/7/2024,13:13:31,22.07,22.133,8.222,9.113,8.663,8.781,7.902,7.023,7.555,7.513
17918,1/7/2024,13:13:35,22.069,22.133,8.226,9.109,8.668,8.777,7.899,7.022,7.559,7.51
17919,1/7/2024,13:13:39,22.071,22.129,8.225,9.118,8.668,8.78,7.9,7.027,7.557,7.512
17920,1/7/2024,13:13:43,22.07,22.132,8.225,9.119,8.672,8.774,7.898,7.024,7.562,7.516
17921,1/7/2024,13:13:47,22.066,22.13,8.223,9.117,8.671,8.78,7.896,7.025,7.565,7.512
17922,1/7/2024,13:13:51,22.07,22.131,8.222,9.11,8.671,8.781,7.905,7.024,7.561,7.512
17923,1/7/2024,13:13:55,22.071,22.13,8.232,9.127,8.67,8.778,7.898,7.023,7.568,7.514
17924,1/7/2024,13:13:59,22.069,22.127,8.236,9.116,8.675,8.784,7.902,7.013,7.578,7.519
17925,1/7/2024,13:14:01,22.071,22.128,8.222,9.132,8.673,8.778,7.9,6.998,7.572,7.527
17926,1/7/2024,13:14:05,22.07,22.13,8.227,9.13,8.672,8.775,7.91,7,7.575,7.516
17927,1/7/2024,13:14:09,22.067,22.127,8.232,9.131,8.674,8.775,7.898,7.004,7.579,7.522
17928,1/7/2024,13:14:13,22.069,22.126,8.232,9.128,8.669,8.778,7.909,7.002,7.578,7.529
17929,1/7/2024,13:14:17,22.071,22.127,8.225,9.133,8.673,8.785,7.905,7.003,7.582,7.521
17930,1/7/2024,13:14:21,22.068,22.126,8.23,9.141,8.671,8.776,7.903,7.015,7.59,7.522
17931,1/7/2024,13:14:25,22.068,22.127,8.224,9.133,8.673,8.779,7.91,7.013,7.595,7.52
17932,1/7/2024,13:14:29,22.067,22.129,8.227,9.138,8.673,8.78,7.901,7.015,7.597,7.53
17933,1/7/2024,13:14:33,22.071,22.127,8.222,9.128,8.671,8.781,7.901,7.008,7.596,7.522
17934,1/7/2024,13:14:37,22.07,22.125,8.227,9.133,8.671,8.785,7.9,7.004,7.602,7.528
17935,1/7/2024,13:14:41,22.069,22.128,8.228,9.134,8.68,8.78,7.905,7.006,7.604,7.525
17936,1/7/2024,13:14:45,22.069,22.127,8.233,9.146,8.676,8.782,7.906,7.002,7.613,7.529
17937,1/7/2024,13:14:49,22.07,22.13,8.233,9.135,8.673,8.778,7.906,6.998,7.613,7.533
17938,1/7/2024,13:14:53,22.069,22.131,8.23,9.143,8.67,8.777,7.894,6.998,7.618,7.529
17939,1/7/2024,13:14:57,22.069,22.132,8.238,9.146,8.677,8.781,7.905,6.992,7.617,7.535
17940,1/7/2024,13:15:01,22.069,22.13,8.226,9.144,8.675,8.779,7.901,6.994,7.619,7.527
17941,1/7/2024,13:15:05,22.07,22.131,8.229,9.153,8.672,8.775,7.909,6.992,7.621,7.536
17942,1/7/2024,13:15:09,22.069,22.13,8.226,9.147,8.675,8.778,7.908,6.999,7.626,7.532
17943,1/7/2024,13:15:13,22.069,22.136,8.233,9.14,8.677,8.785,7.908,6.996,7.622,7.537
17944,1/7/2024,13:15:17,22.067,22.138,8.226,9.15,8.674,8.779,7.904,7.004,7.623,7.533
17945,1/7/2024,13:15:21,22.069,22.141,8.229,9.156,8.672,8.78,7.906,7.004,7.623,7.54
17946,1/7/2024,13:15:25,22.069,22.136,8.232,9.148,8.677,8.776,7.904,6.999,7.627,7.532
17947,1/7/2024,13:15:29,22.069,22.135,8.234,9.151,8.672,8.778,7.901,6.998,7.632,7.533
17948,1/7/2024,13:15:33,22.068,22.135,8.231,9.152,8.671,8.781,7.899,6.997,7.635,7.536
17949,1/7/2024,13:15:37,22.068,22.135,8.232,9.158,8.675,8.782,7.898,6.989,7.643,7.531
17950,1/7/2024,13:15:41,22.066,22.131,8.24,9.154,8.671,8.78,7.894,6.995,7.646,7.537
17951,1/7/2024,13:15:45,22.068,22.135,8.229,9.155,8.676,8.781,7.899,6.99,7.642,7.545
17952,1/7/2024,13:15:49,22.065,22.134,8.234,9.159,8.673,8.783,7.9,6.99,7.65,7.542
17953,1/7/2024,13:15:53,22.069,22.132,8.235,9.161,8.677,8.777,7.902,6.981,7.649,7.528
17954,1/7/2024,13:15:57,22.068,22.132,8.235,9.156,8.671,8.781,7.904,6.985,7.666,7.541
17955,1/7/2024,13:16:01,22.066,22.134,8.234,9.159,8.675,8.783,7.896,6.981,7.655,7.542
17956,1/7/2024,13:16:05,22.067,22.135,8.227,9.156,8.674,8.781,7.902,6.975,7.662,7.541
17957,1/7/2024,13:16:09,22.068,22.133,8.229,9.16,8.673,8.778,7.896,6.984,7.663,7.544
17958,1/7/2024,13:16:13,22.064,22.135,8.238,9.159,8.678,8.777,7.911,6.972,7.668,7.543
17959,1/7/2024,13:16:17,22.068,22.137,8.232,9.164,8.672,8.773,7.897,6.971,7.672,7.534
17960,1/7/2024,13:16:21,22.068,22.137,8.233,9.161,8.68,8.775,7.903,6.953,7.673,7.545
17961,1/7/2024,13:16:25,22.067,22.14,8.227,9.164,8.675,8.777,7.905,6.947,7.668,7.537
17962,1/7/2024,13:16:29,22.065,22.138,8.231,9.157,8.679,8.779,7.905,6.93,7.674,7.543
17963,1/7/2024,13:16:33,22.067,22.137,8.23,9.173,8.673,8.778,7.896,6.92,7.689,7.543
17964,1/7/2024,13:16:37,22.07,22.137,8.233,9.175,8.676,8.779,7.902,6.917,7.68,7.537
17965,1/7/2024,13:16:41,22.069,22.139,8.239,9.165,8.673,8.784,7.9,6.915,7.691,7.542
17966,1/7/2024,13:16:45,22.065,22.132,8.242,9.169,8.678,8.783,7.894,6.905,7.688,7.536
17967,1/7/2024,13:16:49,22.066,22.14,8.229,9.16,8.672,8.783,7.904,6.909,7.695,7.545
17968,1/7/2024,13:16:53,22.068,22.14,8.229,9.177,8.669,8.783,7.889,6.906,7.693,7.55
17969,1/7/2024,13:16:57,22.067,22.137,8.231,9.171,8.673,8.783,7.898,6.91,7.697,7.546
17970,1/7/2024,13:17:01,22.067,22.135,8.222,9.173,8.67,8.779,7.912,6.919,7.701,7.536
17971,1/7/2024,13:17:05,22.07,22.136,8.228,9.172,8.679,8.785,7.9,6.915,7.701,7.538
17972,1/7/2024,13:17:09,22.068,22.135,8.232,9.17,8.677,8.776,7.898,6.918,7.721,7.543
17973,1/7/2024,13:17:13,22.067,22.137,8.231,9.175,8.671,8.788,7.899,6.92,7.719,7.544
17974,1/7/2024,13:17:17,22.067,22.136,8.236,9.166,8.672,8.784,7.9,6.92,7.719,7.54
17975,1/7/2024,13:17:21,22.066,22.14,8.228,9.172,8.676,8.782,7.888,6.915,7.717,7.543
17976,1/7/2024,13:17:25,22.068,22.136,8.237,9.18,8.678,8.79,7.906,6.915,7.715,7.538
17977,1/7/2024,13:17:29,22.068,22.136,8.226,9.171,8.674,8.788,7.898,6.914,7.719,7.538
17978,1/7/2024,13:17:33,22.07,22.14,8.222,9.18,8.678,8.787,7.899,6.914,7.719,7.538
17979,1/7/2024,13:17:37,22.067,22.137,8.242,9.174,8.673,8.785,7.903,6.917,7.72,7.544
