Time,Date,Time,TempA,TempB,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
19952,29-06-2024,9:43:15,19.626,20.941,7.819,9.679,8.946,8.894,7.514,7.567,6.736,7.033
19953,29-06-2024,9:43:19,19.62,20.943,7.829,9.685,8.949,8.893,7.513,7.564,6.741,7.03
19954,29-06-2024,9:43:23,19.613,20.944,7.827,9.688,8.952,8.893,7.527,7.559,6.745,7.031
19955,29-06-2024,9:43:27,19.604,20.942,7.821,9.693,8.949,8.895,7.533,7.568,6.745,7.039
19956,29-06-2024,9:43:31,19.603,20.941,7.833,9.694,8.944,8.897,7.531,7.568,6.74,7.039
19957,29-06-2024,9:43:35,19.6,20.934,7.82,9.69,8.949,8.888,7.53,7.567,6.748,7.046
19958,29-06-2024,9:43:39,19.593,20.926,7.823,9.674,8.957,8.897,7.539,7.57,6.751,7.044
19959,29-06-2024,9:43:43,19.581,20.924,7.828,9.694,8.959,8.904,7.539,7.571,6.748,7.045
19960,29-06-2024,9:43:47,19.573,20.926,7.836,9.691,8.961,8.906,7.548,7.567,6.755,7.048
19961,29-06-2024,9:43:51,19.573,20.926,7.835,9.69,8.954,8.904,7.543,7.572,6.759,7.05
19962,29-06-2024,9:43:55,19.569,20.917,7.839,9.687,8.951,8.898,7.554,7.565,6.762,7.054
19963,29-06-2024,9:43:59,19.563,20.915,7.838,9.691,8.963,8.901,7.552,7.569,6.761,7.048
19964,29-06-2024,9:44:03,19.554,20.913,7.837,9.703,8.962,8.905,7.561,7.569,6.762,7.048
19965,29-06-2024,9:44:07,19.561,20.909,7.831,9.685,8.963,8.901,7.542,7.572,6.768,7.051
19966,29-06-2024,9:44:11,19.564,20.913,7.833,9.681,8.964,8.896,7.548,7.562,6.762,7.049
19967,29-06-2024,9:44:15,19.553,20.918,7.834,9.692,8.961,8.905,7.547,7.565,6.77,7.057
19968,29-06-2024,9:44:19,19.552,20.904,7.841,9.694,8.96,8.908,7.555,7.576,6.769,7.053
19969,29-06-2024,9:44:23,19.537,20.881,7.836,9.683,8.96,8.899,7.556,7.57,6.77,7.057
19970,29-06-2024,9:44:27,19.542,20.878,7.84,9.7,8.963,8.907,7.564,7.581,6.769,7.058
19971,29-06-2024,9:44:31,19.539,20.877,7.832,9.679,8.961,8.909,7.562,7.572,6.764,7.053
19972,29-06-2024,9:44:35,19.532,20.88,7.838,9.684,8.961,8.905,7.557,7.57,6.774,7.062
19973,29-06-2024,9:44:39,19.53,20.879,7.843,9.688,8.961,8.907,7.561,7.566,6.772,7.059
19974,29-06-2024,9:44:43,19.523,20.877,7.835,9.695,8.963,8.908,7.569,7.567,6.768,7.064
19975,29-06-2024,9:44:47,19.518,20.878,7.841,9.693,8.967,8.908,7.553,7.572,6.768,7.064
19976,29-06-2024,9:44:51,19.513,20.876,7.841,9.713,8.965,8.908,7.572,7.575,6.771,7.065
19977,29-06-2024,9:44:55,19.514,20.875,7.837,9.703,8.969,8.913,7.557,7.57,6.78,7.066
19978,29-06-2024,9:44:59,19.507,20.872,7.843,9.702,8.969,8.911,7.57,7.569,6.782,7.065
19979,29-06-2024,9:45:03,19.503,20.868,7.843,9.706,8.963,8.912,7.577,7.572,6.778,7.064
19980,29-06-2024,9:45:07,19.499,20.866,7.839,9.702,8.967,8.915,7.582,7.579,6.785,7.072
19981,29-06-2024,9:45:11,19.487,20.858,7.847,9.703,8.969,8.917,7.595,7.574,6.785,7.075
19982,29-06-2024,9:45:15,19.491,20.86,7.844,9.701,8.971,8.911,7.575,7.571,6.79,7.07
19983,29-06-2024,9:45:19,19.483,20.855,7.846,9.72,8.972,8.916,7.6,7.577,6.786,7.069
19984,29-06-2024,9:45:23,19.479,20.855,7.849,9.721,8.969,8.917,7.585,7.579,6.786,7.074
19985,29-06-2024,9:45:27,19.476,20.847,7.852,9.719,8.977,8.923,7.596,7.579,6.787,7.079
19986,29-06-2024,9:45:31,19.471,20.838,7.858,9.716,8.977,8.918,7.604,7.582,6.793,7.078
19987,29-06-2024,9:45:35,19.465,20.83,7.841,9.723,8.981,8.922,7.591,7.579,6.791,7.079
19988,29-06-2024,9:45:39,19.464,20.834,7.859,9.74,8.976,8.92,7.604,7.575,6.789,7.073
19989,29-06-2024,9:45:43,19.457,20.833,7.854,9.728,8.982,8.923,7.607,7.579,6.79,7.073
19990,29-06-2024,9:45:47,19.453,20.834,7.852,9.73,8.977,8.928,7.613,7.576,6.789,7.077
19991,29-06-2024,9:45:51,19.446,20.839,7.852,9.73,8.984,8.929,7.607,7.575,6.788,7.078
19992,29-06-2024,9:45:55,19.443,20.833,7.855,9.736,8.984,8.93,7.607,7.575,6.796,7.081
19993,29-06-2024,9:45:59,19.444,20.83,7.852,9.738,8.986,8.92,7.608,7.575,6.794,7.077
19994,29-06-2024,9:46:03,19.438,20.827,7.858,9.735,8.982,8.931,7.606,7.575,6.796,7.081
19995,29-06-2024,9:46:07,19.435,20.826,7.854,9.74,8.988,8.925,7.626,7.583,6.803,7.084
19996,29-06-2024,9:46:11,19.43,20.822,7.866,9.729,8.981,8.922,7.619,7.58,6.801,7.081
19997,29-06-2024,9:46:15,19.429,20.82,7.859,9.737,8.988,8.929,7.619,7.575,6.798,7.083
19998,29-06-2024,9:46:19,19.424,20.818,7.85,9.728,8.99,8.926,7.624,7.579,6.803,7.085
19999,29-06-2024,9:46:23,19.419,20.816,7.862,9.723,8.994,8.93,7.622,7.581,6.803,7.09
20000,29-06-2024,9:46:27,19.41,20.806,7.86,9.729,8.99,8.931,7.623,7.577,6.81,7.093
20001,29-06-2024,9:46:31,19.406,20.794,7.862,9.728,8.991,8.93,7.636,7.583,6.808,7.1
20002,29-06-2024,9:46:35,19.405,20.794,7.859,9.731,8.994,8.935,7.613,7.58,6.802,7.088
20003,29-06-2024,9:46:39,19.405,20.799,7.868,9.733,8.989,8.936,7.628,7.573,6.805,7.094
20004,29-06-2024,9:46:43,19.395,20.805,7.862,9.725,8.997,8.93,7.62,7.582,6.798,7.092
20005,29-06-2024,9:46:47,19.391,20.801,7.856,9.737,8.993,8.937,7.634,7.577,6.796,7.09
20006,29-06-2024,9:46:51,19.391,20.797,7.862,9.728,8.992,8.937,7.636,7.58,6.8,7.099
20007,29-06-2024,9:46:55,19.386,20.801,7.872,9.731,9,8.939,7.616,7.581,6.8,7.097
20008,29-06-2024,9:46:59,19.378,20.801,7.867,9.732,8.996,8.946,7.638,7.578,6.801,7.094
20009,29-06-2024,9:47:03,19.364,20.799,7.873,9.735,8.999,8.938,7.635,7.58,6.799,7.091
20010,29-06-2024,9:47:07,19.361,20.792,7.871,9.731,9,8.942,7.639,7.581,6.797,7.099
20011,29-06-2024,9:47:11,19.359,20.796,7.87,9.736,9,8.942,7.636,7.578,6.803,7.094
20012,29-06-2024,9:47:15,19.358,20.792,7.874,9.732,8.997,8.941,7.642,7.581,6.798,7.096
20013,29-06-2024,9:47:19,19.357,20.792,7.874,9.73,9,8.942,7.643,7.583,6.799,7.101
20014,29-06-2024,9:47:23,19.348,20.79,7.87,9.73,9.006,8.942,7.641,7.579,6.802,7.095
20015,29-06-2024,9:47:27,19.344,20.794,7.875,9.737,9.001,8.939,7.653,7.575,6.805,7.1
20016,29-06-2024,9:47:31,19.346,20.791,7.875,9.727,9.006,8.948,7.644,7.581,6.805,7.101
20017,29-06-2024,9:47:35,19.338,20.787,7.873,9.732,9.006,8.946,7.649,7.579,6.808,7.1
20018,29-06-2024,9:47:39,19.33,20.777,7.878,9.739,9.013,8.941,7.663,7.58,6.815,7.105
20019,29-06-2024,9:47:43,19.33,20.768,7.877,9.72,9.017,8.948,7.663,7.578,6.814,7.106
20020,29-06-2024,9:47:47,19.33,20.768,7.878,9.732,9.014,8.951,7.661,7.579,6.815,7.103
20021,29-06-2024,9:47:51,19.328,20.767,7.88,9.735,9.009,8.946,7.662,7.579,6.812,7.108
20022,29-06-2024,9:47:55,19.321,20.765,7.887,9.738,9.011,8.953,7.671,7.58,6.814,7.113
20023,29-06-2024,9:47:59,19.325,20.769,7.878,9.73,9.003,8.948,7.668,7.579,6.816,7.106
20024,29-06-2024,9:48:03,19.322,20.767,7.886,9.724,9.01,8.95,7.66,7.58,6.813,7.112
20025,29-06-2024,9:48:07,19.318,20.763,7.883,9.719,9.006,8.953,7.664,7.578,6.822,7.105
20026,29-06-2024,9:48:11,19.313,20.758,7.893,9.733,9.001,8.949,7.672,7.585,6.819,7.109
20027,29-06-2024,9:48:15,19.306,20.753,7.885,9.726,9.008,8.954,7.679,7.583,6.818,7.111
20028,29-06-2024,9:48:19,19.299,20.753,7.886,9.735,9.01,8.958,7.688,7.583,6.815,7.111
20029,29-06-2024,9:48:23,19.298,20.753,7.889,9.725,9.016,8.957,7.69,7.588,6.814,7.116
20030,29-06-2024,9:48:27,19.297,20.748,7.888,9.728,9.018,8.959,7.677,7.586,6.818,7.12
20031,29-06-2024,9:48:31,19.294,20.74,7.88,9.729,9.018,8.955,7.679,7.592,6.816,7.116
20032,29-06-2024,9:48:35,19.294,20.743,7.89,9.73,9.012,8.954,7.687,7.579,6.818,7.122
20033,29-06-2024,9:48:39,19.291,20.736,7.881,9.731,9.012,8.961,7.682,7.59,6.821,7.116
20034,29-06-2024,9:48:43,19.286,20.733,7.882,9.729,9.019,8.961,7.68,7.585,6.818,7.126
20035,29-06-2024,9:48:47,19.282,20.729,7.89,9.734,9.014,8.957,7.689,7.579,6.822,7.122
20036,29-06-2024,9:48:51,19.273,20.727,7.882,9.73,9.017,8.968,7.691,7.588,6.82,7.118
20037,29-06-2024,9:48:55,19.273,20.726,7.892,9.746,9.024,8.968,7.681,7.589,6.821,7.121
20038,29-06-2024,9:48:59,19.27,20.722,7.891,9.74,9.02,8.964,7.687,7.585,6.819,7.124
20039,29-06-2024,9:49:03,19.268,20.719,7.886,9.737,9.025,8.962,7.688,7.587,6.825,7.125
20040,29-06-2024,9:49:07,19.27,20.713,7.894,9.733,9.017,8.967,7.687,7.584,6.821,7.12
20041,29-06-2024,9:49:11,19.267,20.716,7.89,9.736,9.025,8.96,7.681,7.589,6.819,7.125
20042,29-06-2024,9:49:15,19.265,20.717,7.892,9.736,9.024,8.965,7.691,7.583,6.82,7.131
20043,29-06-2024,9:49:19,19.261,20.719,7.892,9.74,9.026,8.964,7.693,7.583,6.818,7.129
20044,29-06-2024,9:49:23,19.259,20.716,7.889,9.732,9.018,8.966,7.7,7.589,6.815,7.126
20045,29-06-2024,9:49:27,19.256,20.714,7.889,9.734,9.026,8.96,7.692,7.588,6.823,7.131
20046,29-06-2024,9:49:31,19.249,20.709,7.898,9.748,9.029,8.968,7.702,7.594,6.825,7.129
20047,29-06-2024,9:49:35,19.25,20.703,7.896,9.743,9.03,8.965,7.696,7.589,6.829,7.134
20048,29-06-2024,9:49:39,19.248,20.701,7.898,9.746,9.026,8.967,7.697,7.589,6.826,7.135
20049,29-06-2024,9:49:43,19.244,20.7,7.899,9.749,9.023,8.966,7.705,7.585,6.829,7.14
20050,29-06-2024,9:49:47,19.241,20.698,7.896,9.746,9.038,8.973,7.678,7.592,6.832,7.136
20051,29-06-2024,9:49:51,19.236,20.696,7.907,9.755,9.027,8.967,7.694,7.592,6.834,7.133
20052,29-06-2024,9:49:55,19.226,20.698,7.901,9.746,9.035,8.973,7.702,7.588,6.836,7.136
20053,29-06-2024,9:49:59,19.227,20.699,7.899,9.755,9.027,8.972,7.692,7.583,6.847,7.129
20054,29-06-2024,9:50:03,19.227,20.697,7.897,9.758,9.035,8.974,7.709,7.593,6.845,7.133
20055,29-06-2024,9:50:07,19.225,20.689,7.897,9.746,9.034,8.971,7.703,7.589,6.845,7.14
20056,29-06-2024,9:50:11,19.224,20.687,7.901,9.755,9.033,8.973,7.705,7.588,6.847,7.131
20057,29-06-2024,9:50:15,19.225,20.687,7.891,9.752,9.028,8.973,7.695,7.585,6.847,7.135
20058,29-06-2024,9:50:19,19.217,20.688,7.905,9.757,9.034,8.969,7.689,7.59,6.849,7.139
20059,29-06-2024,9:50:23,19.208,20.682,7.905,9.753,9.031,8.983,7.691,7.583,6.847,7.144
20060,29-06-2024,9:50:27,19.199,20.681,7.903,9.764,9.041,8.975,7.69,7.591,6.848,7.134
20061,29-06-2024,9:50:31,19.199,20.676,7.916,9.761,9.041,8.974,7.706,7.587,6.845,7.142
20062,29-06-2024,9:50:35,19.201,20.672,7.909,9.757,9.038,8.98,7.709,7.59,6.851,7.14
20063,29-06-2024,9:50:39,19.194,20.666,7.91,9.771,9.045,8.975,7.706,7.598,6.853,7.146
20064,29-06-2024,9:50:43,19.188,20.659,7.908,9.76,9.041,8.977,7.706,7.591,6.855,7.146
20065,29-06-2024,9:50:47,19.194,20.661,7.908,9.757,9.043,8.981,7.719,7.594,6.856,7.139
20066,29-06-2024,9:50:51,19.195,20.656,7.912,9.752,9.044,8.981,7.718,7.596,6.859,7.145
20067,29-06-2024,9:50:55,19.183,20.655,7.913,9.763,9.05,8.982,7.722,7.593,6.861,7.146
20068,29-06-2024,9:50:59,19.178,20.655,7.905,9.765,9.046,8.984,7.714,7.593,6.861,7.152
20069,29-06-2024,9:51:03,19.179,20.651,7.913,9.754,9.042,8.985,7.723,7.593,6.861,7.152
20070,29-06-2024,9:51:07,19.178,20.649,7.924,9.761,9.05,8.985,7.712,7.596,6.868,7.155
20071,29-06-2024,9:51:11,19.172,20.649,7.924,9.77,9.049,8.99,7.724,7.599,6.869,7.148
20072,29-06-2024,9:51:15,19.174,20.645,7.916,9.78,9.045,8.986,7.709,7.604,6.873,7.162
20073,29-06-2024,9:51:19,19.176,20.636,7.914,9.783,9.044,8.987,7.71,7.607,6.873,7.161
20074,29-06-2024,9:51:23,19.171,20.634,7.922,9.778,9.051,8.989,7.715,7.6,6.869,7.155
20075,29-06-2024,9:51:27,19.171,20.635,7.908,9.786,9.051,8.987,7.725,7.594,6.867,7.157
20076,29-06-2024,9:51:31,19.178,20.637,7.918,9.772,9.048,8.986,7.723,7.601,6.868,7.154
20077,29-06-2024,9:51:35,19.178,20.632,7.926,9.774,9.051,8.992,7.726,7.597,6.877,7.16
20078,29-06-2024,9:51:39,19.171,20.618,7.917,9.783,9.046,8.987,7.744,7.598,6.879,7.163
20079,29-06-2024,9:51:43,19.165,20.603,7.921,9.786,9.055,8.991,7.745,7.607,6.88,7.161
20080,29-06-2024,9:51:47,19.161,20.6,7.927,9.785,9.054,8.995,7.738,7.605,6.883,7.164
20081,29-06-2024,9:51:51,19.153,20.602,7.929,9.792,9.057,8.995,7.741,7.605,6.888,7.171
20082,29-06-2024,9:51:55,19.15,20.592,7.933,9.789,9.059,8.995,7.74,7.607,6.889,7.167
20083,29-06-2024,9:51:59,19.157,20.582,7.929,9.788,9.054,8.998,7.744,7.609,6.891,7.167
20084,29-06-2024,9:52:03,19.154,20.574,7.922,9.8,9.061,9,7.752,7.607,6.895,7.167
20085,29-06-2024,9:52:07,19.148,20.576,7.926,9.795,9.058,9.003,7.748,7.611,6.892,7.166
20086,29-06-2024,9:52:11,19.154,20.572,7.926,9.794,9.054,9,7.749,7.604,6.889,7.168
20087,29-06-2024,9:52:15,19.15,20.576,7.922,9.796,9.057,9,7.737,7.611,6.89,7.168
20088,29-06-2024,9:52:19,19.146,20.578,7.934,9.8,9.067,9.008,7.727,7.606,6.884,7.173
20089,29-06-2024,9:52:23,19.149,20.574,7.925,9.806,9.059,9.001,7.747,7.609,6.882,7.174
20090,29-06-2024,9:52:27,19.139,20.574,7.934,9.813,9.07,9.005,7.74,7.611,6.888,7.172
20091,29-06-2024,9:52:31,19.135,20.577,7.939,9.81,9.055,9.003,7.742,7.609,6.891,7.172
20092,29-06-2024,9:52:35,19.134,20.572,7.93,9.808,9.057,9.01,7.751,7.607,6.889,7.171
20093,29-06-2024,9:52:39,19.133,20.572,7.933,9.812,9.065,9.011,7.751,7.608,6.898,7.179
20094,29-06-2024,9:52:43,19.127,20.569,7.934,9.814,9.069,9.012,7.747,7.608,6.898,7.178
20095,29-06-2024,9:52:47,19.129,20.567,7.938,9.798,9.066,9.011,7.758,7.608,6.902,7.177
20096,29-06-2024,9:52:51,19.132,20.564,7.938,9.809,9.064,9.01,7.753,7.615,6.902,7.178
20097,29-06-2024,9:52:55,19.128,20.563,7.943,9.828,9.062,9.012,7.749,7.614,6.901,7.181
20098,29-06-2024,9:52:59,19.129,20.567,7.931,9.819,9.065,9.009,7.744,7.606,6.897,7.175
20099,29-06-2024,9:53:03,19.129,20.574,7.942,9.814,9.068,9.009,7.742,7.611,6.895,7.178
20100,29-06-2024,9:53:07,19.128,20.576,7.944,9.802,9.066,9.011,7.758,7.613,6.895,7.18
20101,29-06-2024,9:53:11,19.119,20.573,7.942,9.81,9.059,9.014,7.746,7.614,6.897,7.171
20102,29-06-2024,9:53:15,19.119,20.565,7.937,9.814,9.072,9.015,7.748,7.61,6.897,7.175
20103,29-06-2024,9:53:19,19.121,20.56,7.93,9.825,9.069,9.016,7.753,7.613,6.903,7.18
20104,29-06-2024,9:53:23,19.122,20.554,7.947,9.815,9.07,9.017,7.763,7.61,6.9,7.179
20105,29-06-2024,9:53:27,19.117,20.552,7.938,9.823,9.069,9.016,7.756,7.611,6.906,7.181
20106,29-06-2024,9:53:31,19.116,20.552,7.945,9.836,9.073,9.016,7.767,7.612,6.91,7.185
20107,29-06-2024,9:53:35,19.11,20.545,7.955,9.83,9.068,9.016,7.773,7.616,6.915,7.178
20108,29-06-2024,9:53:39,19.111,20.543,7.947,9.823,9.071,9.018,7.754,7.613,6.913,7.186
20109,29-06-2024,9:53:43,19.103,20.537,7.947,9.828,9.071,9.02,7.768,7.615,6.919,7.184
20110,29-06-2024,9:53:47,19.1,20.536,7.944,9.834,9.073,9.018,7.776,7.619,6.919,7.185
20111,29-06-2024,9:53:51,19.108,20.538,7.948,9.824,9.076,9.018,7.78,7.615,6.92,7.187
20112,29-06-2024,9:53:55,19.106,20.54,7.948,9.838,9.078,9.021,7.762,7.615,6.915,7.182
20113,29-06-2024,9:53:59,19.104,20.542,7.947,9.837,9.079,9.018,7.773,7.617,6.919,7.179
20114,29-06-2024,9:54:03,19.092,20.546,7.957,9.833,9.081,9.023,7.756,7.619,6.922,7.182
20115,29-06-2024,9:54:07,19.083,20.543,7.943,9.85,9.078,9.029,7.775,7.614,6.919,7.183
20116,29-06-2024,9:54:11,19.091,20.541,7.961,9.84,9.08,9.028,7.785,7.618,6.916,7.188
20117,29-06-2024,9:54:15,19.089,20.528,7.945,9.84,9.086,9.028,7.772,7.623,6.925,7.186
20118,29-06-2024,9:54:19,19.09,20.52,7.947,9.848,9.081,9.029,7.78,7.616,6.918,7.192
20119,29-06-2024,9:54:23,19.087,20.515,7.953,9.849,9.078,9.03,7.78,7.618,6.918,7.19
20120,29-06-2024,9:54:27,19.082,20.516,7.956,9.841,9.082,9.028,7.779,7.623,6.915,7.187
20121,29-06-2024,9:54:31,19.085,20.513,7.954,9.841,9.084,9.036,7.775,7.621,6.918,7.192
20122,29-06-2024,9:54:35,19.08,20.517,7.96,9.838,9.086,9.036,7.782,7.621,6.923,7.19
20123,29-06-2024,9:54:39,19.079,20.512,7.963,9.853,9.092,9.035,7.793,7.626,6.92,7.188
20124,29-06-2024,9:54:43,19.082,20.508,7.955,9.85,9.081,9.034,7.786,7.626,6.919,7.192
20125,29-06-2024,9:54:47,19.081,20.494,7.959,9.852,9.084,9.036,7.785,7.623,6.926,7.193
20126,29-06-2024,9:54:51,19.08,20.493,7.961,9.848,9.095,9.032,7.779,7.62,6.923,7.198
20127,29-06-2024,9:54:55,19.078,20.489,7.949,9.856,9.087,9.035,7.798,7.622,6.922,7.197
20128,29-06-2024,9:54:59,19.079,20.489,7.96,9.853,9.083,9.036,7.796,7.618,6.917,7.197
20129,29-06-2024,9:55:03,19.084,20.482,7.958,9.853,9.091,9.036,7.78,7.626,6.925,7.197
20130,29-06-2024,9:55:07,19.079,20.478,7.961,9.858,9.086,9.039,7.781,7.625,6.93,7.191
20131,29-06-2024,9:55:11,19.074,20.476,7.959,9.858,9.087,9.043,7.8,7.623,6.93,7.194
20132,29-06-2024,9:55:15,19.064,20.474,7.972,9.869,9.094,9.041,7.786,7.622,6.926,7.199
20133,29-06-2024,9:55:19,19.07,20.472,7.96,9.857,9.091,9.041,7.788,7.622,6.929,7.2
20134,29-06-2024,9:55:23,19.075,20.472,7.961,9.865,9.096,9.038,7.781,7.62,6.931,7.198
20135,29-06-2024,9:55:27,19.072,20.472,7.969,9.871,9.101,9.045,7.794,7.624,6.926,7.203
20136,29-06-2024,9:55:31,19.07,20.471,7.962,9.867,9.098,9.04,7.79,7.626,6.932,7.207
20137,29-06-2024,9:55:35,19.065,20.475,7.956,9.862,9.098,9.046,7.785,7.616,6.932,7.204
20138,29-06-2024,9:55:39,19.065,20.476,7.963,9.861,9.097,9.048,7.785,7.621,6.933,7.201
20139,29-06-2024,9:55:43,19.064,20.466,7.966,9.861,9.1,9.043,7.795,7.621,6.933,7.208
20140,29-06-2024,9:55:47,19.06,20.459,7.959,9.86,9.091,9.044,7.785,7.626,6.936,7.206
20141,29-06-2024,9:55:51,19.062,20.462,7.962,9.862,9.101,9.043,7.783,7.622,6.931,7.202
20142,29-06-2024,9:55:55,19.057,20.467,7.962,9.855,9.099,9.049,7.782,7.622,6.938,7.205
20143,29-06-2024,9:55:59,19.054,20.465,7.969,9.86,9.097,9.049,7.78,7.618,6.935,7.207
20144,29-06-2024,9:56:03,19.056,20.466,7.965,9.864,9.1,9.046,7.791,7.62,6.934,7.206
20145,29-06-2024,9:56:07,19.055,20.466,7.964,9.875,9.098,9.048,7.798,7.624,6.936,7.209
20146,29-06-2024,9:56:11,19.055,20.459,7.961,9.883,9.103,9.049,7.795,7.618,6.941,7.215
20147,29-06-2024,9:56:15,19.052,20.456,7.966,9.873,9.105,9.052,7.813,7.624,6.949,7.212
20148,29-06-2024,9:56:19,19.048,20.448,7.97,9.879,9.104,9.053,7.8,7.627,6.948,7.209
20149,29-06-2024,9:56:23,19.049,20.446,7.975,9.864,9.102,9.052,7.806,7.623,6.948,7.21
20150,29-06-2024,9:56:27,19.045,20.45,7.97,9.883,9.11,9.054,7.81,7.619,6.949,7.205
20151,29-06-2024,9:56:31,19.048,20.456,7.98,9.867,9.103,9.049,7.8,7.63,6.947,7.209
20152,29-06-2024,9:56:35,19.046,20.456,7.973,9.881,9.108,9.063,7.802,7.624,6.95,7.208
20153,29-06-2024,9:56:39,19.049,20.453,7.967,9.867,9.106,9.059,7.818,7.622,6.948,7.212
20154,29-06-2024,9:56:43,19.048,20.447,7.967,9.861,9.11,9.056,7.797,7.632,6.95,7.21
20155,29-06-2024,9:56:47,19.045,20.443,7.97,9.874,9.109,9.055,7.797,7.628,6.95,7.21
20156,29-06-2024,9:56:51,19.039,20.441,7.982,9.881,9.114,9.059,7.812,7.629,6.954,7.215
20157,29-06-2024,9:56:55,19.041,20.432,7.968,9.879,9.11,9.065,7.802,7.629,6.953,7.213
20158,29-06-2024,9:56:59,19.036,20.428,7.974,9.88,9.109,9.06,7.816,7.629,6.954,7.22
20159,29-06-2024,9:57:03,19.028,20.423,7.977,9.889,9.122,9.067,7.815,7.633,6.957,7.219
20160,29-06-2024,9:57:07,19.03,20.43,7.974,9.885,9.112,9.058,7.814,7.633,6.955,7.219
20161,29-06-2024,9:57:11,19.031,20.434,7.983,9.891,9.109,9.056,7.816,7.624,6.948,7.218
20162,29-06-2024,9:57:15,19.027,20.435,7.991,9.892,9.115,9.063,7.812,7.626,6.953,7.214
20163,29-06-2024,9:57:19,19.027,20.431,7.983,9.897,9.115,9.06,7.833,7.63,6.953,7.219
20164,29-06-2024,9:57:23,19.028,20.426,7.986,9.888,9.118,9.067,7.81,7.619,6.947,7.22
20165,29-06-2024,9:57:27,19.028,20.43,7.997,9.897,9.117,9.066,7.816,7.627,6.953,7.22
20166,29-06-2024,9:57:31,19.026,20.424,7.979,9.887,9.115,9.065,7.801,7.63,6.956,7.221
20167,29-06-2024,9:57:35,19.022,20.423,7.988,9.896,9.122,9.066,7.817,7.63,6.953,7.222
20168,29-06-2024,9:57:39,19.024,20.419,7.991,9.898,9.119,9.071,7.823,7.632,6.958,7.222
20169,29-06-2024,9:57:43,19.021,20.422,7.992,9.91,9.118,9.07,7.811,7.632,6.953,7.216
20170,29-06-2024,9:57:47,19.017,20.423,7.986,9.9,9.128,9.071,7.818,7.632,6.954,7.219
20171,29-06-2024,9:57:51,19.017,20.423,7.988,9.903,9.123,9.072,7.825,7.629,6.952,7.223
20172,29-06-2024,9:57:55,19.01,20.422,7.996,9.902,9.123,9.072,7.828,7.633,6.959,7.222
20173,29-06-2024,9:57:59,19.01,20.416,7.985,9.896,9.128,9.075,7.823,7.634,6.955,7.225
20174,29-06-2024,9:58:03,19.018,20.412,7.994,9.907,9.12,9.068,7.824,7.636,6.957,7.221
20175,29-06-2024,9:58:07,19.012,20.407,7.986,9.901,9.122,9.074,7.822,7.638,6.963,7.22
20176,29-06-2024,9:58:11,19.013,20.406,7.995,9.9,9.119,9.075,7.826,7.638,6.957,7.22
20177,29-06-2024,9:58:15,19.019,20.407,7.986,9.905,9.121,9.066,7.825,7.633,6.957,7.22
20178,29-06-2024,9:58:19,19.015,20.401,7.991,9.908,9.126,9.071,7.83,7.641,6.96,7.223
20179,29-06-2024,9:58:23,19.009,20.396,7.996,9.917,9.128,9.071,7.825,7.637,6.958,7.223
20180,29-06-2024,9:58:27,19.009,20.393,8.007,9.919,9.129,9.07,7.837,7.632,6.957,7.226
20181,29-06-2024,9:58:31,19.009,20.391,7.997,9.911,9.133,9.076,7.815,7.64,6.96,7.223
20182,29-06-2024,9:58:35,19.01,20.381,7.998,9.911,9.128,9.07,7.828,7.638,6.961,7.229
20183,29-06-2024,9:58:39,19.007,20.378,7.987,9.909,9.126,9.068,7.82,7.639,6.959,7.228
20184,29-06-2024,9:58:43,19.005,20.379,7.997,9.912,9.132,9.071,7.83,7.636,6.958,7.225
20185,29-06-2024,9:58:47,18.999,20.378,7.995,9.916,9.128,9.068,7.833,7.641,6.959,7.226
20186,29-06-2024,9:58:51,19,20.373,7.995,9.918,9.13,9.074,7.808,7.635,6.959,7.226
20187,29-06-2024,9:58:55,19.001,20.372,8.005,9.898,9.131,9.071,7.812,7.634,6.946,7.224
20188,29-06-2024,9:58:59,19.002,20.374,8.004,9.897,9.127,9.061,7.813,7.636,6.953,7.22
20189,29-06-2024,9:59:03,19,20.373,7.996,9.894,9.142,9.069,7.803,7.638,6.952,7.223
20190,29-06-2024,9:59:07,18.995,20.374,8.003,9.894,9.131,9.065,7.791,7.635,6.944,7.213
20191,29-06-2024,9:59:11,18.998,20.376,8,9.889,9.139,9.068,7.799,7.628,6.946,7.213
20192,29-06-2024,9:59:15,18.994,20.375,7.986,9.901,9.137,9.073,7.802,7.632,6.946,7.206
20193,29-06-2024,9:59:19,18.995,20.376,8,9.889,9.132,9.067,7.793,7.632,6.939,7.198
20194,29-06-2024,9:59:23,18.992,20.378,7.991,9.893,9.131,9.075,7.796,7.629,6.937,7.189
20195,29-06-2024,9:59:27,18.994,20.376,7.987,9.904,9.132,9.068,7.784,7.629,6.931,7.194
20196,29-06-2024,9:59:31,18.991,20.371,7.999,9.884,9.142,9.064,7.78,7.632,6.934,7.181
20197,29-06-2024,9:59:35,18.989,20.373,7.998,9.893,9.134,9.07,7.79,7.625,6.932,7.187
20198,29-06-2024,9:59:39,18.991,20.37,7.99,9.891,9.131,9.07,7.777,7.631,6.931,7.176
20199,29-06-2024,9:59:43,18.987,20.367,7.986,9.891,9.133,9.067,7.774,7.625,6.926,7.179
20200,29-06-2024,9:59:47,18.982,20.366,7.989,9.879,9.137,9.07,7.754,7.625,6.921,7.174
